5379,SPM Hospital Research and Trauma Centre Blood Bank,Uttar Pradesh,Kanpur Nagar,"A Unit of Tyco Hospitals Private Ltimited, C-48, Kalyanpur",0512 2570553
5380,District Hospital,Uttar Pradesh,Kanshi Ram Nagar,"Mathura-Bareilly Road, Opposite Birla Hospital, Kashganj",N/A
5381,Combined District Hospital,Uttar Pradesh,Kaushambi,Manjhanpur,05331 232030
5382,Joint District Hospital,Uttar Pradesh,Kushinagar,N/A,05564 240549
5383,District Hospital,Uttar Pradesh,Lakhimpur Khiri,Auriya,N/A
5384,District Hospital,Uttar Pradesh,Lalitpur,Chitrakoot,05176 272343
5385,Dr. Shankuntala Misra Blood Bank,Uttar Pradesh,Bijnore,"Plot No. 463/1, Village Anaura",5222999862
5386,Career Institute of Medical Sciences and Hospital Blood Bank,Uttar Pradesh,Ghailla,"A Unit of Career Convent Education and Charitable Trust, Sitapur-Hardoi Bypass Road, Near IIM","0522 2960429, 0522 2960439"
5387,Indira Diagnostic and Blood Bank Limited,Uttar Pradesh,Lucknow,"Sanjay Gandhi Puram, Faizabad Road",0522 2380084
5388,Sanjay Gandhi Post-Graduate Institute (SGPGI),Uttar Pradesh,Lucknow,"Department of Transfusion Medicine, Sanjay Gandhi Postgraduate Institute of Medical Sciences, Rae Bareli Road","0522 2494500, 0522 2495341"
5389,Sh. Chattrapati Shivaji Maharaj Chikitsalaya University,Uttar Pradesh,Lucknow,"KGMU, Lucknow",N/A
5390,Balrampur Hospital Blood Bank,Uttar Pradesh,Lucknow,"Balrampur Hospital, Chakbast Road, Qaiserbagh, Lucknow, Uttar Pradesh","0522 22624040, 0522 2629949"
5391,Command Hospital Blood Bank,Uttar Pradesh,Lucknow,Faizabad,0522 2296288
5392,Dr. Shyama Prasad Mukharjee Civil Hospital,Uttar Pradesh,Lucknow,Gorakhpur,0522 2239595
5393,Vivekanand Polyclinic and Institute of Medical Sciences,Uttar Pradesh,Lucknow,Vrindaban,"0522 2328942, 0522 2321277"
5394,Kohli Blood Bank and Components Private limited,Uttar Pradesh,Lucknow,"2nd Floor, A-Block, Kanchan Market, Chowk",0522 2259004
5395,Eras Medical College and Hospital Blood Bank,Uttar Pradesh,Lucknow,"Sarfaraj Ganj, Musabag, Picnic Spot-Hardoi Road","0522 2408122,0522 2408123"
5396,Shekhar Hospital Private Limited Blood Bank,Uttar Pradesh,Lucknow,"B Block, Church Road, Indira Nagar, Lucknow","0522 2352352, 05224927272"
5397,Nidan Diagnostic Centre and Blood Bank,Uttar Pradesh,Lucknow,"4/31, Captan Manoj Pandey Chauraha, Vivek Khand, Gomti Nagar",0522 2393390
5398,Dr Ram Manohar Lohia Institute of Medical Sciences,Uttar Pradesh,Lucknow,Gomati Nagar,N/A
5399,St. Joseph Hospital Blood Bank,Uttar Pradesh,Lucknow,"Vishal Khand-5, Gomti Nagar",0522 4054247
5400,B.N.K. Hospital Blood Bank,Uttar Pradesh,Lucknow,"B-1/196 Nirala Nagar, Lucknow",0522 4049945
5401,Lucknow Nursing Home Association Blood Bank,Uttar Pradesh,Lucknow,"c 228, Officers Colony, Nirala Nagar",0522 4070185
5402,Sahara Hospital Blood Bank,Uttar Pradesh,Lucknow,"Viraj Khand, Gomati Nagar","0522 6781680, 0522 6781683"
5403,Divine Heart Hospital and Research Centre Blood Bank,Uttar Pradesh,Lucknow,"Viraj Khand, Institutional Area - 5, Gomti Nagar","0522 2721991, 0522 2721995"
5404,Nova Hospital Limited,Uttar Pradesh,Lucknow,"Patrakarpuram Crossing Vikash Khand-1,Gomti Nagar",0522 2300024
5405,Fatima Hospital Blood bank,Uttar Pradesh,Lucknow,"35-C, Mahanagar Colony","0522 2961196, 0522 2323195"
5406,Dr O P Choudhery Hospital Blood Bank,Uttar Pradesh,Lucknow,"Chaudhary Vihar, Raibarely Road",0522 2441172
5407,Integral Institute of Medical Sciences and Research Blood Bank,Uttar Pradesh,Lucknow,"Kursi Road, Lucknow","0522 2890730, 0522 2890812"
5408,Medison Hospital Private Limited Blood Bank,Uttar Pradesh,Lucknow,"Medison Hospital & Blood Bank, UGF,D3 Durgapuram Colony Sector 13 VikasNagar, Near Goel Motors,Near Tedhi Pulia,Ring Road","0522 2739917, 0522 2739918"
5409,Fehmina Hospital and Blood Bank,Uttar Pradesh,Lucknow,"Victoriaganaj, Near Sunni Inter College, Tulsidas marg",7860059998
5410,GCRG Memorial Hospital & Charitable Blood Bank,Uttar Pradesh,Lucknow,"Village-Parvatpur, Chandrika Devi Road, Bakshi Ka Talab",""
5411,M.C. Saxena College of Medical Sciences Charitable Blood Bank,Uttar Pradesh,Lucknow,"668, Saitha, IIM Dubagga Bypass, Mall Road",""
5412,Charak Hospital and Research Center Blood Bank,Uttar Pradesh,Lucknow,"Dubagga Hardoi Road, Lucknow",9415410623
5413,Prasad Institute Of Medical Sciences,Uttar Pradesh,Lucknow,"Shahjadi, Banthara, Kanpur Road",""
5414,Combined District Hospital,Uttar Pradesh,Maharajganj,N/A,05523 222204
5415,District Hospital,Uttar Pradesh,Mahoba,"Makaniya Purva, Mahoba",N/A
5416,District Hospital Blood Bank,Uttar Pradesh,Mainpuri,Ghaziabad,N/A
5417,Agrawal Life Line Hospital and Trauma Centre Blood Bank,Uttar Pradesh,Aurangabad,"Kamdhenu Nagar, Agra Road",0565 2430857
5418,K.D. Medical College Hospital & Research Centre Blood Bank,Uttar Pradesh,Chhatta,"24 KM Mile Stone, Mathura-Delhi Road, NH-2, Post-Akbarpur",""
5419,District Hospital Blood Bank,Uttar Pradesh,Mathura,Etah,0565 2401199
5420,Sadbhawna Charitable Blood Bank,Uttar Pradesh,Mathura,"3, Chandra Lok Colony, Goverdhan Chauraha, NH-2",5652421198
5421,"Rotary Blood Bank, Rotary Point",Uttar Pradesh,Mathura,"Near Alwar Railway Bridge, Delhi-mathura NH-2",8171911911
5422,Nayati Blood Bank,Uttar Pradesh,Mathura,"Nayati Multi Super Specialty Hospital, Awagarh Farm, NH-2",0124-6678484
5423,Krishna Mohan Hosp,Uttar Pradesh,Mathura,Pali Dungra Sonkh Road,8477000180
5424,Ramakrishna Mission Sevashrama,Uttar Pradesh,Vrindaban,"Swami Vivekananda Road, Near Anandmayee Maa Temple, Mathura, Vrindaban",0565 2442310
5425,Fatima Hospital Blood Bank,Uttar Pradesh,Mau,"Fatima Hospital, Chandmari Imiliya Road, Maunathbhanjan, Mau",0547 220943
5426,Combined District Hospital,Uttar Pradesh,Mau,Munshi Pura,N/A
5427,Kailashi Super Speciality Hospital,Uttar Pradesh,"","C - 2, Shardhapuri, Phase-2, Kanker kheda",0121-2632226
5428,Military Hospital,Uttar Pradesh,Meerut,Pratapgarh,0121 2643012
5429,Lokpriya Hospital Blood Bank,Uttar Pradesh,Meerut,"Samrat Palace, Garh Road",0121 2760040
5430,SVBP Hospital Blood Bank,Uttar Pradesh,Meerut,LLRM Medical College Campus,0121 2763647
5431,P.L. Sharma Hospital Blood Bank,Uttar Pradesh,Meerut,Jali Kothi,N/A
5432,Subharti Hospital Blood Bank,Uttar Pradesh,Meerut,Meerut by Pass Road,"0121 2439150, 0121 2439112"
5433,Sanjeevani Blood Bank,Uttar Pradesh,Meerut,"644, Bhagpat Road",0121 2525864
5434,Kamana Hospital and Research Centre,Uttar Pradesh,Meerut,"A Unit of Kamna Medical Centre Private Limited, 187, Bagpat Road",0121 4002113
5435,Anand Hospital Blood Bank,Uttar Pradesh,Meerut,"A-1, Damodar Colony, Garh Road",0121 2792000
5436,Jaswant Rai Specialty Hospital Blood Bank,Uttar Pradesh,Meerut,"Opposite Sports Stadium, Civil Lines, Mawana Road","0121 2663888, 0121 2663887, 0121 2651700"
5437,Vadhava Blood Bank,Uttar Pradesh,Meerut,Meerut,N/A
5438,Krilashi Super Specialty Hospital Blood Bank,Uttar Pradesh,Meerut,"C-2, Shardhapur, Phase-II, Kankerkheda, Meerut",""
5439,Radha Govind Hospital Blood Bank,Uttar Pradesh,Meerut,"Radha Govind Institute Of Medical Sciences,Anuyogipuram, Garh Road",""
5440,SDS Global Super Speciality Hospital,Uttar Pradesh,Meerut,"120/122, Nh-58, Modipuram, Opp. Agriculture University",""
5441,District Hospital Blood Bank,Uttar Pradesh,Mirzapur,Sultanpur,05442 253092
5442,Pt. Deen Dayal Upadhaya Combined District Hospital,Uttar Pradesh,Moradabad,"Civil Lines
Moradabad, Uttar Pradesh",0591 2410670
5443,Venkateshwara Institute of Medical Sciences,Uttar Pradesh,Moradabad,"NH 24, Gajrauala Amroha",N/A
5444,Asian Vivekanand Super Specialty Hospital Blood Bank,Uttar Pradesh,Moradabad,Faizabad,0591 2551100
5445,Dr. Chaturvedi Central Blood Bank,Uttar Pradesh,Moradabad,Renukoot,"0591 2413857, 0591 2422395"
5446,Sri Sai Hospital and Blood Bank,Uttar Pradesh,Moradabad,"Mansarovar Scheme, Delhi Road",0591 2481720
5447,Teerthankar Mahaveer Hospital and Research Centre,Uttar Pradesh,Moradabad,"N.H. 24, Delhi Road, Bagadpur, Moradabad, Uttar Pradesh 244001","0591 2476819, 16, 2360777"
5448,"Cosmos Hospital, Multi Speciality and Trauma Centre",Uttar Pradesh,Moradabad,"Prem Nagar, P.O.- Kazipura, Kanth Road","0591 2555500, 0591 2555501"
5449,District Hospital Blood Bank,Uttar Pradesh,Moradabad,"Bank Civil Lines, Moradabad",N/A
5450,Sahu Rameshwar Saran Kothiwal Hospital & Heart Care Centre (Blood Bank),Uttar Pradesh,Moradabad,"Mora Mustaqueem, Kanth Road",0591-2452995
5451,IMA Blood Bank (Run by Indian Medical Association),Uttar Pradesh,N/A,"IMA Bhawan, Court Compound",N/A
5452,S.D. Medical Institute and Research Centre Blood Bank,Uttar Pradesh,Bhopa Road,"A Unit run by The Sanatan Dharam College Association, Bhopa Road, Muzaffarnagar.",0131 2607279
5453,District Hospital Blood Bank,Uttar Pradesh,Muzaffarnagar,Banda,0131 2440407
5454,Muzaffarnagar Medical College and Hospital,Uttar Pradesh,Muzaffarnagar,"Opposite Begrajpur Industrial Area, Ghasipura",01396 52702
5455,District Hospital,Uttar Pradesh,Pilibhit,"Ekta Nagar, Pilibhit",N/A
5456,Jeevan Rekha Charitable Blood Bank,Uttar Pradesh,Pilibhit,Gandhi Stadum Road,05882 253269
5457,District Hospital Blood Bank,Uttar Pradesh,Pratapgarh,Barabanki,N/A
5458,District Hospital Blood Bank,Uttar Pradesh,Raebareli,"Nirala nagar, Raebareli",N/A
5459,District Hospital Blood Bank,Uttar Pradesh,Rampur,Lucknow,0595 2324687
5460,Maulana Mohamad Ali Johar Hospital,Uttar Pradesh,Rampur,Nainital Road,"0595 2341916, 0595 2329242"
5461,Tarawati Nursing Home Private Limited Blood Bank,Uttar Pradesh,Saharanpur,Bajoria Road,0132 2716003
5462,"SBD, District Hospital",Uttar Pradesh,Saharanpur,Bajoria Road,0132 2715408
5463,"Lions Club City Lion, Blood Bank",Uttar Pradesh,Saharanpur,"Lions Club City Lion, Blood Bank saharanpur",N/A
5464,"Glocal Medical College, Super Specialty Hospital & Research Centre Blood Bank",Uttar Pradesh,Saharanpur,"Delhi Yamunotri (State Highway-57), Mirzapur Poll",13222716234
5465,Shaikh-Ul-Hind Maulana Mahamood Hasan Medical College,Uttar Pradesh,Saharanpur,Medical College Saharanpur,""
5466,B S Hospital & Heart Centre Blood Bank,Uttar Pradesh,Chandausi,"Azad Road, Chandausi, Sambhal",""
5467,Dr. Sachin Saxena Charitable Blood  Bank,Uttar Pradesh,Sambhal,"Shahzadi Sarai, Moradabad Road",""
5468,District Hospital Blood Bank,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,05547 226392
5469,Jeevandeep Hospital Blood Bank & Componant Center,Uttar Pradesh,"",Indira Mill Crossing Jaunpur Road Bhadohi,5414224503
5470,Jeevan Deep Hospital Private Limited Blood Bank,Uttar Pradesh,Bhadohi,"Indira Mill Crossing, Jeevandeep Road, Jamunipur, SRN Bhadohi",""
5471,Maharaja Chet Singh District Hospital,Uttar Pradesh,Bhadoi,Gyanpur,04414 251406
5472,District Hospital Blood Bank,Uttar Pradesh,Shahjahanpur,Ambedkar Nagar,05842 240209
5473,Swami Vivekanand Charitable Blood Bank,Uttar Pradesh,Shahjahanpur,"A unit of Swami Vivekanand Charitable Trust Regd.,   Near Anta Chauraha",05842 280224
5474,Dr. B.N. Behl Memorial Hospital Blood Bank,Uttar Pradesh,Shahjahanpur,"Opposite - Jila Udyog Kendra, Town Hall","05842 280994, 05842 281614"
5475,Rohilkhand Hospital Blood Bank,Uttar Pradesh,Shahjhanpur,Banthra,7080802008
5476,Shamli Charitable Blood Bank,Uttar Pradesh,Shamli,"Run by Jan Jeevan Kalyan Samity, Plot No. 25, Rampuram Colony, Kairana Road, Shamli",JAWAHAR LAL PRESIDENT
5477,Amba Charitable Blood Bank,Uttar Pradesh,Shamli,"Amba Vihar, Saharanpur Road Shamli",""
5478,District Combined Hospital Blood Bank,Uttar Pradesh,Bhinga,District Combined Hospital,05250 222704
5479,District Hospital,Uttar Pradesh,Sidharth Nagar,N/A,N/A
5480,Hind Institute of Medical Sciences Blood Bank,Uttar Pradesh,Atariya,"Atariya, Sitapur",""
5481,District Hospital,Uttar Pradesh,Sitapur,Nai Basti,N/A
5482,BCM Hospital Blood Bank,Uttar Pradesh,Sitapur,Khairabad,"05862 252228, 05862 252850"
5483,Hind Blood Bank And Component Center,Uttar Pradesh,Sitapur,Atariya,0522-4927277
5484,Hindalco Hospital Blood Bank,Uttar Pradesh,Renukoot,"Plant -1 Road, Renukoot","05446 252077, 05446 252079, 05446 254791, 05446 254796"
5485,District Joint Hospital,Uttar Pradesh,Sonbhadra,"SH 5A, Bhandar Khurd",N/A
5486,Sanjay Gandhi Hospital Blood Bank,Uttar Pradesh,Amethi,"SH 34, Katra Maharan",05368 255009
5487,District Hospital Blood Bank,Uttar Pradesh,Sultanpur,Sultanpur,N/A
5488,F.I&#39;S Maulana Ali Main Institute Of Medical Sciences Blood Bank,Uttar Pradesh,Unnao,"Village-Bajehra, Lucknow-Kanpur Highway",""
5489,District Hospital Blood Bank,Uttar Pradesh,Unnao,Orai,0515 2840149
5490,Saraswati Blood Bank,Uttar Pradesh,Unnao,"Madhu Vihar, Asha Khera, Nh-25, Near Bhalla Farms",0515 3070000
5491,Popular Medicare Limited Hospital Blood Bank,Uttar Pradesh,Varanasi,"N-10/60, A-2, Dla Road Kakarmatta",""
5492,Banaras Heart Hospital Component Blood Bank,Uttar Pradesh,Banaras,"62, Chandrika Nagar, Sigra",0542 2224567
5493,Shri Shiv Prasad Gupta Mandliya Zilla Chikitsalaya,Uttar Pradesh,Varanasi,Varanasi,N/A
5494,Heritage Hospital,Uttar Pradesh,Varanasi,LANKA BHU ROAD,0542 2368888
5495,Lions Vishal Blood Bank (Indian Medical Association),Uttar Pradesh,Varanasi,VARANASI,0542 2414122
5496,Sir Sunderlal Hospital Blood Bank,Uttar Pradesh,Varanasi,"IMS, BHU, Lanka","0542 2369237, 0542 2309408"
5497,Santushti Hospital Private Limited Blood Bank,Uttar Pradesh,Varanasi,"N8/180-B-51, BHU - DLW Road, DLW Sunderpur Road, Sunderpur, Newada, Varanasi, Uttar Pradesh",0542 2316230
5498,Apex Hospital Component Blood Bank,Uttar Pradesh,Varanasi,"Apex Welcare Trust, N-7/2, A-5, D.L.W. Hydil Road",0542 2316794
5499,Pt. Deen Dayal Upadhayay Government Hospital,Uttar Pradesh,varanasi,Pandeypur,0542 2505073
5500,Heritage Institute of Medical Sciences Blood Bank,Uttar Pradesh,Varanasi,"3rd Floor, Near Mohan Sarai, Ram Nagar Bypass, Bhadwar",""
5501,AIIMS Rishikesh,Uttarakhand,Rishikesh,"Virbhadra Marg, Pashulok",0135-2462967
5502,District Hospital,Uttarakhand,Almora,"District Hospital, Almora",0596 223 0225
5503,Govind Singh Mahra Government Hospital Blood Bank,Uttarakhand,Ranikhet,"GSM Government Hospital, Ranikhet",05962 30064
5504,Gopeshwar (Chamoli) District Hospital Blood Bank,Uttarakhand,Gopeshwar,"District Hospital, Gopeshwar (Chamoli)",01372 222230
5505,"Doon Hospital, District Hospital Blood Bank",Uttarakhand,Dehradun,"Court Road, Nagar Nigam, Dehradun",N/A
5506,IMA Blood Bank of Uttarakhand,Uttarakhand,Dehradun,"47, Ballupur Road, Dehradun","0135 2755010, 0135 2755011"
5507,Max Super Speciality Hospital Blood Bank,Uttarakhand,Dehradun,"Mansa Malsi, Khasra No. 165-166, Massorie Diversion Road
Near indian oil petrol Pump",0135 6673031
5508,Sainik (Military Hospital) Hospital Blood Bank,Uttarakhand,Dehradun,"Army Canteen, Dehradun",0135 2702413
5509,Shri Mahant Indiresh Hospital Blood Bank,Uttarakhand,Dehradun,"Patel Nagar, Dehradun","0135 2522270, 01356672576"
5510,Himalayan Institute Trust Blood Bank,Uttarakhand,Doiwala,"HIHT, Jolly Grant, Dehradun
Near Airport",0135 247 1455
5511,SPS Government Hospital Blood Bank,Uttarakhand,Rishikesh,"SPS Government Hospital, Rishikesh","0135 2430096,  0135 2431032"
5512,AIIMS Rishikesh,Uttarakhand,Rishikesh,"Virbhadra Marg, Pashulok, Rishikesh.",0135 2462967
5513,HMG District Hospital Blood Bank Haridwar,Uttarakhand,Haridwar,"Bilkeshwar Road, Near Mela Hospital, Laltaro Pul, Haridwar",N/A
5514,Ramakrishna Mission Sevashrana Blood Bank,Uttarakhand,Haridwar,"Opposite to Harihar Ashram, Ramakrishna Mission",1334244985
5515,BHEL Hospital Blood Bank,Uttarakhand,Haridwar,"Near HDFC bank BHEL, Haridwar",1334281217
5516,Government Combined Hospital Blood Bank Roorkee,Uttarakhand,Roorkee,"Government Hospital, Dehradun Road, Roorkee
Near Idgah chowk",133 2264333
5517,Sainik Hospital Blood Bank,Uttarakhand,Roorkee,"Army Canteen, Roorkee",01332 279976
5518,Dr. Susheela Tiwari Memorial Hospital Blood Bank,Uttarakhand,Haldwani,"STM Govt Hospital Rampur Road, Haldwani. 
Opposite to FTI Building","05946, 234104, 3313, 3312"
5519,Soban Singh Jeena Base Hospital (SSJ) Blood Bank,Uttarakhand,Haldwani,"Near Roadways Bus Stand, Haldwani",0594 625 0223
5520,Government Combined Hospital Blood Bank,Uttarakhand,Kotdwar,"Government Hospital Pauri Road, Kotdwar","01382 222021, 01382 229740"
5521,District Hospital Blood Bank,Uttarakhand,Pauri Garhwal,"District Hospital, Pauri Garhwal",01368 222086
5522,H.N. Bahuguna Government Base Hospital Blood Bank,Uttarakhand,Srinagar,"Base Hospital, Badrinath Road, Srinagar",01346 222706
5523,B.D. Pandey District Hospital Blood Bank,Uttarakhand,Pithoragarh,"District Hospital Mallital, Nainital",05942 235022
5524,B.D. Pandey (P) Hospital Blood Bank,Uttarakhand,Pithoragarh,"B.D. Pandey District Hospital, Pithoragarh",05964 25687
5525,L.D. Bhatt Governmentt Hospital Kashipur,Uttarakhand,Kashipur,"Ramnagar Road Kashipur Udam singh nagar,
Opposite to Domino&#39;s Kashipur Ramnagar Road",05947 278443
5526,Jeevan Rekha Hospital Blood Bank,Uttarakhand,Kashipur,"Kachnal Gazi, Manpur Road","05947 261203, 05947 261202"
5527,Chamunda Hospital Blood Bank,Uttarakhand,Kashipur,"Chamunda Hospital, Kashipur",N/A
5528,Jawahar Lal Nehru District Hospital (JLN ) Blood Bank,Uttarakhand,Rudrapur,"Kichha Road, Rudrapur, Near Indra Chouk",N/A
5529,Uttarkashi District Hospital Blood Bank,Uttarakhand,Uttar Kashi,"District Hospital, Near Vishwanath Temple",0137 422 2082
5530,Barasat District Hospital Blood Bank,West Bengal,Barasat,P.O. Barasat,033 25840347
5531,Base Hospital Blood Bank Barrackpore,West Bengal,Barrackpore,North 24-Paraganas,N/A
5532,Barrackpore S.D. Hospital (Dr. B.N. Bose) Hospital Blood Bank,West Bengal,Barrackpore,"Barrackpore, District- North 24 Parganas P.O. Barrackpore",033 25923676
5533,S.D. Hospital Blood Bank Basirhat,West Bengal,North 24 Parganas,P.O. Basirhat,03217 267506
5534,Bongaon S.D. Hospital Blood Bank (Dr. J.R. Dhar),West Bengal,North 24 Parganas,P.O. Bongaon,03215 255073
5535,Canning Sub Divisional Hospital Blood Bank,West Bengal,Canning Town,Canning,03218 255 242
5536,Diamond Harbour Hospital Blood Bank,West Bengal,Diamond Harbour,"Diamond Harbour Rd, Harindanga","03174 255237, 03174-255346"
5537,Baruipur Sub-Divisional Hospital Blood Bank,West Bengal,South 24 Parganas,"Subuddhipur, Baruipur,","033 2433 5303, 03324332043"
5538,Bankura Sammilani Medical College and Hospital Blood Bank,West Bengal,Bankura,"Gobindanagar, P.O.- Kenduadihi","03242 241366, 03242 244701, 702, 703"
5539,Little Heart Childrens Hospital Private Limited Blood Bank,West Bengal,Bankura,"271/7/1, Taragoti Samanta Road, Kenduadihi","03242 243352,  03242 243829"
5540,Bishnupur S.D. Hospital Blood Bank,West Bengal,Bishnupur,P.O. Bishnupur,03244 253075
5541,Khatra SD Hospital Blood Bank,West Bengal,Khatra,Hospital Road,03243-256029
5542,Asansol District Hospital Blood Bank,West Bengal,Asansol,"SB Gorai Rd, Hamid Nagar",0341  2304040
5543,ECL Central Hospital Kalla Blood Bank,West Bengal,Asansol,"Domohani Rd, C H Kalla, Near Kazi Nazrul University",0341 221910 ext 1125
5544,Divisional Railway Hospital Blood Bank Asansol,West Bengal,Bardhaman,Asansol,0341 2220529
5545,Kasturba Gandhi Hospital Blood Bank,West Bengal,Burdwan,"Chittaranjan Locovotive Works, Barddhaman Rd, Alipore","0341 252 5645, 0342 2525822"
5546,Rashmi Blood bank,West Bengal,Burdwan,"Saheed Shibsankar Seba Samity, Baburbag Rd, Baburbag, 
Near Burdwan Fire Station",0342 2657251
5547,Burdwan Medical College and Hospital Blood Bank,West Bengal,Burdwan Sadar,"Near Baburbag Road, Bardhaman University","03422665908, 0342 2559777"
5548,Burnpur Hospital SAIL-ISP Blood Bank,West Bengal,Burnpur,IiSCO Steel Plant Ltd,"0341 2231332, 0341 2231227"
5549,Sanctoria Hospital Blood Bank,West Bengal,Dishergarh Burdwan,"2, Jhalbagan, Sanctoria","0341 2523576, 0341 2523577, 0341-2521035"
5550,Bidhannagar Sub-Divisional Hospital Blood Bank,West Bengal,Durgapur,"Bidhannagar, Dr. Zakir Hussain avenue","0343 253 4153, 0343 2533951"
5551,Durgapur Steel Plant Hospital Blood Bank,West Bengal,Durgapur,"J. M. Sengupta Road, Durgapore-V, Burdwan (west),B-Zone.","03432746319, 0343 2745967"
5552,The Mission Hospital Blood Bank (A Unit of Durgapur Medical Centre Private Limited),West Bengal,Durgapur,"Plot No: 219(P), Sector-2C, Iman Kalyan Sarani, Bidhan Nagar","0343 2535555,Ext:-188"
5553,Vivekananda Hospital Private Limited Blood bank,West Bengal,Durgapur,"Dr. Zakir Hussain Avenue, Bidhan Nagar
Beside Durgapur Esi Hospital","0343 2532430 , 2531001, 2531002, 2531003"
5554,IQ City Narayana Multispeciality Hospital Blood Bank,West Bengal,Durgapur,"Sovapur, Bijra Road, Jemua","0343 2608522, 0343 260 8000, 3432608335"
